movieId,title,genres,tmdbId,imdbId
86817,Something Borrowed (2011),Comedy|Drama|Romance,49022.0,491152
86833,Bridesmaids (2011),Comedy,55721.0,1478338
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,38321.0,822847
86864,Mothra (Mosura) (1961),Adventure|Fantasy|Sci-Fi,39410.0,55198
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,1865.0,1298650
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,59436.0,1605783
86892,The Man from Nowhere (2010),Action|Crime|Thriller,51608.0,1527788
86898,"Tree of Life, The (2011)",Drama,8967.0,478304
86911,"Hangover Part II, The (2011)",Comedy,45243.0,1411697
86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,52077.0,1528313
86960,Across the Hall (2009),Thriller,21469.0,1176724
87028,"Roommate, The (2011)",Drama|Thriller,49950.0,1265990
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,59678.0,1478964
87194,The Way (2010),Adventure|Comedy|Drama,59468.0,1441912
87197,Let the Bullets Fly (2010),Action|Comedy,51533.0,1533117
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,49444.0,1302011
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,49538.0,1270798
87234,Submarine (2010),Comedy|Drama|Romance,49020.0,1440292
87287,American Grindhouse (2010),Documentary,70862.0,1307861
87298,Everything Must Go (2010),Comedy|Drama,45658.0,1531663
87304,Beginners (2010),Drama,55347.0,1532503
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,37686.0,1650062
87413,Bernie (1996),Comedy|Drama,19963.0,115658
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,44912.0,1133985
87444,Elektra Luxx (2010),Comedy,56272.0,1340773
87483,Mr. Popper's Penguins (2011),Comedy,58224.0,1396218
87485,Bad Teacher (2011),Comedy,52449.0,1284575
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,38356.0,1399103
87522,Larry Crowne (2011),Comedy|Drama|Romance,59861.0,1583420
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,38319.0,1240982
87660,Too Big to Fail (2011),Drama,65034.0,1742683
87785,Takers (2010),Action|Crime|Thriller,22907.0,1135084
87834,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama,73884.0,312941
87867,Zookeeper (2011),Comedy,38317.0,1222817
87869,Horrible Bosses (2011),Comedy|Crime,51540.0,1499658
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,49013.0,1216475
87960,Between the Folds (2008),Documentary,24792.0,1253565
88069,Delhi Belly (2011),Comedy|Crime,67109.0,1934231
88094,Upside Down: The Creation Records Story (2010),Documentary,64780.0,1764726
88108,Monte Carlo (2011),Adventure|Comedy|Romance,59860.0,1067774
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,12445.0,1201607
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,64690.0,780504
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,1771.0,458339
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,50646.0,1570728
88179,One Day (2011),Drama|Romance,51828.0,1563738
88235,"Guard, The (2011)",Comedy|Crime,67913.0,1540133
88267,Winnie the Pooh (2011),Animation|Children|Comedy,51162.0,1449283
88272,"Woman, The (2011)",Horror,65599.0,1714208
88327,"New One-Armed Swordsman, The (Xin du bi dao) (1971)",Action|Drama|War,28039.0,69518
88345,Mike's New Car (2002),Animation|Comedy,13931.0,323250
88356,"Smurfs, The (2011)",Animation|Children|Comedy,41513.0,472181
88405,Friends with Benefits (2011),Comedy|Romance,50544.0,1632708
88448,Paper Birds (Pájaros de papel) (2010),Comedy|Drama,50004.0,1360822
88515,Blitz (2011),Action|Crime|Thriller,55846.0,1297919
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,57361.0,1230385
88672,Our Idiot Brother (2011),Comedy,59968.0,1637706
88697,SUBWAYStories: Tales from the Underground (1997),Drama,209802.0,120240
88699,Death Race 2 (2010),Action|Sci-Fi|Thriller,51620.0,1500491
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,61791.0,1318514
88746,Terri (2011),Comedy,51993.0,1687281
88785,"Change-Up, The (2011)",Comedy,49520.0,1488555
88810,"Help, The (2011)",Drama,50014.0,1454029
88812,30 Minutes or Less (2011),Action|Comedy|Crime,62206.0,1622547
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,39413.0,1455151
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,55779.0,1622979
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,55465.0,1268799
89028,Don't Be Afraid of the Dark (2010),Horror|Thriller,46261.0,1270761
89030,Fright Night (2011),Comedy|Horror,58151.0,1438176
89039,Another Earth (2011),Drama|Romance|Sci-Fi,55420.0,1549572
89047,Hesher (2010),Drama,44835.0,1403177
89072,Stake Land (2010),Horror,52015.0,1464580
89085,"Debt, The (2011)",Drama|Thriller,48289.0,1226753
89087,Colombiana (2011),Action|Adventure|Drama|Thriller,62835.0,1657507
89090,Bill Cunningham New York (2011),Documentary,55244.0,1621444
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama,63311.0,1189073
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy,37430.0,816462
89208,Walled In (2009),Horror|Thriller,16335.0,1104006
89281,Birdemic: Shock and Terror (2010),Romance|Thriller,40016.0,1316037
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy,69798.0,1716772
89343,Red State (2011),Action|Crime|Horror|Thriller,48572.0,873886
89386,Pearl Jam Twenty (2011),Documentary|Musical,72744.0,1417592
89388,I Don't Know How She Does It (2011),Comedy,70868.0,1742650
89427,Shark Night 3D (2011),Horror|Thriller,65055.0,1633356
89470,Contagion (2011),Sci-Fi|Thriller|IMAX,39538.0,1598778
89492,Moneyball (2011),Drama,60308.0,1210166
89580,Neds (2010),Drama,55785.0,1560970
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,68341.0,1632547
89586,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children,71689.0,1825918
89678,Northanger Abbey (2007),Drama|Romance,18093.0,844794
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,24428.0,848228
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,49517.0,1340800
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,60243.0,1832382
89761,"Dangerous Method, A (2011)",Drama|Thriller,48231.0,1571222
89774,Warrior (2011),Drama,59440.0,1291584
89804,"Ides of March, The (2011)",Drama,10316.0,1124035
89837,Kill List (2011),Horror|Mystery|Thriller,74725.0,1788391
89840,Killer Elite (2011),Action|Thriller,49021.0,1448755
89862,Bellflower (2011),Action|Drama|Romance,58699.0,1242599
89864,50/50 (2011),Comedy|Drama,40807.0,1306980
89898,Generation P (2011),Comedy|Drama|Sci-Fi,63375.0,459748
89904,The Artist (2011),Comedy|Drama|Romance,74643.0,1655442
89939,Gigi (1949),Comedy,123723.0,41414
89945,BlinkyTM (2011),Horror|Sci-Fi,59852.0,1520494
90057,Take Shelter (2011),Drama,64720.0,1675192
90243,Three Outlaw Samurai (Sanbiki no samurai) (1964),Action|Drama,58878.0,58652
90245,Antonio Gaudí (1985),Documentary,37239.0,86907
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,39254.0,433035
90343,Footloose (2011),Comedy|Drama|Musical,68817.0,1068242
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,60935.0,905372
90353,Beautiful Boy (2010),Drama,59437.0,1533013
90357,Tyrannosaur (2011),Drama,76543.0,1204340
90374,Martha Marcy May Marlene (2011),Drama|Thriller,50837.0,1441326
90376,We Need to Talk About Kevin (2011),Drama|Thriller,71859.0,1242460
90384,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War,10005.0,497329
90403,"Three Musketeers, The (2011)",Action|Adventure,52451.0,1509767
90405,In Time (2011),Crime|Sci-Fi|Thriller,49530.0,1637688
90428,Margaret (2011),Drama,44754.0,466893
90430,Carnage (2011),Comedy|Drama,72113.0,1692486
90439,Margin Call (2011),Drama|Thriller,50839.0,1615147
90469,Paranormal Activity 3 (2011),Horror,72571.0,1778304
90471,Puncture (2011),Drama,72432.0,1582248
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,58233.0,1634122
90524,Abduction (2011),Action|Drama|Mystery|Thriller,59965.0,1600195
90528,This Must Be the Place (2011),Crime|Drama|Thriller,53487.0,1440345
90531,Shame (2011),Drama,76025.0,1723811
90576,What's Your Number? (2011),Comedy|Romance,63492.0,770703
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,70670.0,1614989
90603,Batman: Year One (2011),Action|Animation|Crime,69735.0,1672723
90630,Miss Representation (2011),Documentary,77801.0,1784538
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,58423.0,448694
90717,Tower Heist (2011),Action|Comedy|Crime,59108.0,471042
90719,J. Edgar (2011),Drama,88794.0,1616195
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,73499.0,1646980
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,17578.0,983193
90769,Starsuckers (2009),Documentary,40658.0,1510934
90809,Tomboy (2011),Drama,65229.0,1847731
90863,George Harrison: Living in the Material World (2011),Documentary,75964.0,1113829
90866,Hugo (2011),Children|Drama|Mystery,44826.0,970179
90888,Immortals (2011),Action|Drama|Fantasy,37958.0,1253864
90890,Jack and Jill (2011),Comedy,71880.0,810913
90943,Into the Abyss (2011),Documentary,77365.0,1972663
90945,"Sign of Four, The (1987)",Adventure|Crime|Drama,94174.0,685628
91077,"Descendants, The (2011)",Comedy|Drama,65057.0,1033575
91079,Like Crazy (2011),Drama|Romance,60420.0,1758692
91094,"Muppets, The (2011)",Children|Comedy|Musical,64328.0,1204342
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,50619.0,1324999
91126,War Horse (2011),Drama|War,57212.0,1568911
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller,23514.0,376136
91233,Lifted (2006),Animation|Comedy|Sci-Fi,13060.0,945571
91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance,38336.0,1239426
91266,Another Cinderella Story (2008),Children|Comedy|Musical|Romance,15157.0,1071358
91273,Bunraku (2010),Action|Drama|Fantasy,30618.0,1181795
91323,"Sitter, The (2011)",Comedy,57431.0,1366344
91325,Extremely Loud and Incredibly Close (2011),Drama,64685.0,477302
91337,Play the Game (2009),Comedy|Romance,45708.0,1124388
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy,9369.0,109162
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,9642.0,371552
91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX,65759.0,1402488
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama,51052.0,1430607
91470,Violet & Daisy (2011),Action|Drama,91550.0,1634136
91483,Bullet to the Head (2012),Action|Crime|Film-Noir,70074.0,1308729
91485,"Expendables 2, The (2012)",Action|Adventure,76163.0,1764651
91488,"Snowman, The (1982)",Animation|Children|Musical,13396.0,84701
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,70160.0,1392170
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,49026.0,1345836
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,49040.0,1194173
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,58574.0,1515091
91571,Coriolanus (2011),Drama|Thriller,101173.0,1372686
91622,Young Adult (2011),Comedy|Drama,57157.0,1625346
91628,New Year's Eve (2011),Comedy|Romance,62838.0,1598822
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,56292.0,1229238
91653,We Bought a Zoo (2011),Comedy|Drama,74465.0,1389137
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,65754.0,1568346
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,71469.0,1093357
91666,Last Holiday (1950),Comedy|Drama|Romance,16939.0,42665
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,55301.0,1615918
91688,Salvation Boulevard (2011),Comedy|Thriller,51995.0,1251743
91690,Friends with Kids (2011),Comedy,80038.0,1720616
91784,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy,59006.0,1682246
91842,Contraband (2012),Action|Crime|Drama|Thriller,77866.0,1524137
91860,"Way South, The (De weg naar het zuiden) (1981)",Documentary,269963.0,83318
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,75301.0,1787660
91873,Joyful Noise (2012),Comedy|Musical,63574.0,1710396
91890,"Iron Lady, The (2011)",Drama,71688.0,1007029
91935,Albatross (2011),Drama,72842.0,1541149
91947,"Revenant, The (2009)",Comedy|Horror,79896.0,1336006
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,52520.0,1496025
91976,"Grey, The (2012)",Action|Drama,75174.0,1601913
91978,Man on a Ledge (2012),Crime|Thriller,49527.0,1568338
91981,Sacrifice (Zhao shi gu er) (2010),Drama,55741.0,1726738
92008,Haywire (2011),Action|Thriller,70435.0,1506999
92046,Contact High (2009),Comedy,31337.0,780002
92048,"Whistleblower, The (2010)",Drama|Thriller,65760.0,896872
92094,Einstein and Eddington (2008),Drama,15044.0,995036
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,50357.0,1772240
92198,Seeking Justice (2011),Action|Drama|Thriller,74998.0,1214962
92234,Red Tails (2012),Action|Adventure|Drama|War,72431.0,485985
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,76758.0,1410063
92259,Intouchables (2011),Comedy|Drama,77338.0,1675434
92264,One for the Money (2012),Action|Comedy|Crime,54054.0,1598828
92309,"Innkeepers, The (2011)",Horror|Thriller,58428.0,1594562
92348,Puss in Boots (Nagagutsu o haita neko) (1969),Adventure|Animation|Children|Comedy|Fantasy|Romance,58704.0,64714
92391,Grave Encounters (2011),Horror,50698.0,1703199
92420,Chronicle (2012),Action|Sci-Fi|Thriller,76726.0,1706593
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,65086.0,1596365
92427,Woman in Love (Rubbeldiekatz) (2011),Comedy,80125.0,1802810
92439,"Art of Getting By, The (2011)",Drama|Romance,64678.0,1645080
92475,All Watched Over by Machines of Loving Grace (2011),Documentary,192695.0,1955162
92494,Dylan Moran: Monster (2004),Comedy|Documentary,13976.0,439553
92507,Safe House (2012),Action|Crime|Mystery|Thriller,59961.0,1599348
92509,"Vow, The (2012)",Drama|Romance,72570.0,1606389
92535,Louis C.K.: Live at the Beacon Theater (2011),Comedy,80379.0,2112999
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy,54146.0,203612
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,78480.0,2011971
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,84200.0,1996264
92674,Janie Jones (2010),Drama|Musical,73700.0,1509130
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,72545.0,1397514
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,51999.0,1439572
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy,64029.0,249131
92760,"Atomic Brain, The (1963)",Horror|Sci-Fi,37464.0,57859
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,71676.0,1071875
92954,Prayers for Bobby (2009),Drama,21634.0,1073510
93006,"Very Potter Musical, A (2009)",Comedy|Musical,54507.0,2033193
93008,"Very Potter Sequel, A (2010)",Comedy|Musical,59017.0,2040264
93022,Miss Nobody (2010),Comedy|Crime,51875.0,1129427
93040,"Civil War, The (1990)",Documentary|War,26397.0,98769
93114,Ro.Go.Pa.G. (1963),Comedy|Drama,59045.0,56171
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",Comedy,57243.0,1805297
93139,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror,52454.0,1705773
93193,Red Hill (2010),Crime|Thriller|Western,45569.0,1530983
93208,Mickey's The Prince and the Pauper (1990),Animation|Children,25831.0,100409
93242,Gone (2012),Drama|Thriller,79548.0,1838544
93270,Project X (2012),Comedy,57214.0,1636826
93272,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX,73723.0,1482459
93287,"Big Year, The (2011)",Comedy,73937.0,1053810
93297,Act of Valor (2012),Action|Thriller|War,75674.0,1591479
93320,Trailer Park Boys (1999),Comedy|Crime,38674.0,383678
93326,This Means War (2012),Action|Comedy|Romance,59962.0,1596350
93363,John Carter (2012),Action|Adventure|Sci-Fi|IMAX,49529.0,401729
93443,Goon (2011),Comedy|Drama,74387.0,1456635
93502,"Ledge, The (2011)",Drama|Thriller,63493.0,1535970
93510,21 Jump Street (2012),Action|Comedy|Crime,64688.0,1232829
93512,"Jeff, Who Lives at Home (2012)",Comedy|Drama,82532.0,1588334
93563,Lockout (2012),Action|Sci-Fi|Thriller,81796.0,1592525
93598,"Snowtown (Snowtown Murders, The) (2011)",Crime|Drama|Thriller,67748.0,1680114
93610,Space Battleship Yamato (2010),Action|Adventure|Drama,61984.0,1477109
93721,Jiro Dreams of Sushi (2011),Documentary,80767.0,1772925
93723,Damsels in Distress (2011),Comedy|Romance,82533.0,1667307
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,81025.0,1441952
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,57165.0,1646987
93790,Detachment (2011),Drama,74308.0,1683526
93805,Iron Sky (2012),Action|Comedy|Sci-Fi,10679.0,1034314
93819,Absentia (2011),Horror,74777.0,1610996
93831,American Reunion (American Pie 4) (2012),Comedy,71552.0,1605630
93838,The Raid: Redemption (2011),Action|Crime,94329.0,1899353
93840,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,22970.0,1259521
93855,God Bless America (2011),Comedy|Drama,74306.0,1912398
93980,"Three Stooges, The (2012)",Comedy,76489.0,383010
93982,"Raven, The (2012)",Mystery|Thriller,70436.0,1486192
93988,North & South (2004),Drama|Romance,147269.0,417349
94011,"Big Bang, The (2011)",Action|Thriller,54271.0,1307873
94015,Mirror Mirror (2012),Adventure|Comedy|Fantasy,62764.0,1667353
94018,Battleship (2012),Action|Sci-Fi|Thriller|IMAX,44833.0,1440129
94070,"Best Exotic Marigold Hotel, The (2011)",Comedy|Drama,74534.0,1412386
94122,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,91356.0,1605782
94130,Bully (2011),Documentary,84404.0,1682181
94150,Hysteria (2011),Comedy|Romance,75802.0,1435513
94160,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy,31967.0,1401113
94262,"Atomic Submarine, The (1959)",Sci-Fi|Thriller,37467.0,52587
94266,"Five-Year Engagement, The (2012)",Comedy|Romance,72207.0,1195478
94323,Think Like a Man (2012),Comedy,67660.0,1621045
94325,"Lucky One, The (2012)",Drama,77877.0,1327194
94405,Safe (2012),Action|Crime|Thriller,72387.0,1656190
94478,Dark Shadows (2012),Comedy|Horror|IMAX,62213.0,1077368
94494,96 Minutes (2011) ,Drama|Thriller,89326.0,1641385
94503,"Decoy Bride, The (2011)",Comedy|Romance,40161.0,1657299
94661,Rocket Singh: Salesman of the Year (2009),Comedy|Drama,26815.0,1434447
94677,"Dictator, The (2012)",Comedy,76493.0,1645170
94735,Walking with Monsters (2005),Documentary,28500.0,490048
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,41154.0,1409024
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,58595.0,1735898
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,86812.0,1748207
94810,Eva (2011),Drama|Fantasy|Sci-Fi,77561.0,1298554
94833,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,72197.0,1430626
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,70981.0,1446714
94867,"Pact, The (2012)",Horror|Mystery|Thriller,111440.0,2040560
94896,Bernie (2011),Comedy|Crime|Drama,92591.0,1704573
94919,Inhale (2010),Drama|Thriller,12645.0,1196340
94931,Take This Waltz (2011),Drama|Romance,86555.0,1592281
94953,Wanderlust (2012),Comedy,50647.0,1655460
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,83666.0,1748122
94985,Get the Gringo (2012),Action|Crime|Drama|Thriller,80389.0,1567609
95004,Superman/Doomsday (2007) ,Action|Animation,13640.0,934706
95067,"Thousand Words, A (2012)",Comedy|Drama,72358.0,763831
95088,Safety Not Guaranteed (2012),Comedy|Drama,84332.0,1862079
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,80321.0,1277953
95135,Your Sister's Sister (2011),Comedy|Drama,84355.0,1742336
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),Action|Adventure|Animation|Children,39144.0,142251
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,39145.0,142249
95149,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy,22855.0,1398941
95163,Dragon Ball: Mystical Adventure (Doragon bôru: Makafushigi dai bôken) (1988),Action|Adventure|Animation|Children,116776.0,142248
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,39100.0,142240
95167,Brave (2012),Action|Adventure|Animation|Children,62177.0,1217209
95170,Beauty and the Beast: The Enchanted Christmas (1997),Animation|Children|Fantasy|Musical,13313.0,118692
95175,Front of the Class (2008),Drama,63193.0,1292594
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,39101.0,142233
95193,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children,13761.0,143808
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,76494.0,1586265
95201,To Rome with Love (2012),Comedy,81836.0,1859650
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,72331.0,1611224
95218,First Position (2011),Documentary,89874.0,2008513
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,80585.0,1336608
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,88005.0,1307068
95311,Presto (2008),Animation|Children|Comedy|Fantasy,13042.0,1245104
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,13932.0,455565
95377,One Man Band (2005),Animation|Comedy|Musical,13933.0,479113
95441,Ted (2012),Comedy|Fantasy,72105.0,1637725
95449,Magic Mike (2012),Drama|Romance,77930.0,1915581
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,39103.0,142237
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,24752.0,1125254
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),Action|Adventure|Animation,39104.0,142241
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,34433.0,142242
95508,Cleanskin (2012),Crime|Drama|Thriller,95516.0,1598873
95510,"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,1930.0,948470
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),Action|Adventure|Animation|Fantasy,39105.0,142238
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,57800.0,1667889
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,84175.0,2125435
95583,Savages (2012),Crime|Drama|Thriller,82525.0,1615065
95624,"Firm, The (2009)",Drama,31218.0,1313113
95633,Spirit Camp (2009),Horror,40770.0,1078933
95654,Geri's Game (1997),Animation|Children,13929.0,131409
95690,Some Guy Who Kills People (2011),Comedy|Thriller,80468.0,1568341
95717,Treasure Island (2012),Adventure,83191.0,1820723
95720,"Watch, The (2012)",Comedy|Sci-Fi,80035.0,1298649
95738,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,193976.0,283851
95744,2 Days in New York (2012),Comedy,84165.0,1602472
95761,Killer Joe (2011),Crime|Thriller,73567.0,1726669
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),Action|Adventure|Animation,44251.0,285036
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,39106.0,142234
95796,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,14863.0,1137996
95839,"Christmas Carol, A (1999)",Drama|Fantasy,16716.0,216621
95843,Goodbye Charlie (1964),Comedy|Fantasy|Romance,52906.0,58154
95858,For the Birds (2000),Animation|Children|Comedy,13930.0,248808
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,103332.0,1839492
95875,Total Recall (2012),Action|Sci-Fi|Thriller,64635.0,1386703
95939,"Angels' Share, The (2012)",Comedy|Drama,103747.0,1924394
95949,"Immature, The (Immaturi) (2011)",Comedy,56909.0,1630637
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation,39323.0,142245
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,39324.0,142247
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,18095.0,142232
96020,Sidewalls (Medianeras) (2011),Drama,76696.0,1235841
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,37724.0,1074638
96084,Hands Over the City (Le mani sulla città) (1963),Drama,58383.0,57286
96110,"Campaign, The (2012)",Comedy,77953.0,1790886
96114,Brake (2012),Crime|Thriller,85414.0,1990181
96121,Hope Springs (2012),Comedy|Drama,82696.0,1535438
96150,"Queen of Versailles, The (2012)",Documentary,84327.0,2125666
96281,ParaNorman (2012),Adventure|Animation|Comedy,77174.0,1623288
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,82650.0,2023453
96373,Broken (2012),Drama,109584.0,1441940
96411,6 Days to Air: The Making of South Park (2011),Documentary,76360.0,2076781
96417,Premium Rush (2012),Action|Thriller,49526.0,1547234
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,71864.0,1462769
96432,Lawless (2012),Crime|Drama,82633.0,1212450
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,71668.0,1714203
